subscriber_id,cohort_month,activity_month,months_since_signup,watch_minutes,sessions
208405,2024-09-01,2024-09-01,0,373,9
208405,2024-09-01,2024-10-01,1,397,11
208406,2024-09-01,2024-09-01,0,430,9
208406,2024-09-01,2024-10-01,1,724,6
208406,2024-09-01,2024-11-01,2,541,8
208407,2024-09-01,2024-09-01,0,241,7
208408,2024-09-01,2024-09-01,0,550,9
208408,2024-09-01,2024-10-01,1,461,6
208408,2024-09-01,2024-11-01,2,404,5
208408,2024-09-01,2024-12-01,3,572,9
208409,2024-09-01,2024-09-01,0,209,11
208410,2024-09-01,2024-09-01,0,320,7
208410,2024-09-01,2024-10-01,1,320,6
208410,2024-09-01,2024-11-01,2,291,12
208411,2024-09-01,2024-09-01,0,694,6
208411,2024-09-01,2024-10-01,1,714,6
208412,2024-09-01,2024-09-01,0,429,7
208412,2024-09-01,2024-10-01,1,456,6
208412,2024-09-01,2024-11-01,2,348,6
208412,2024-09-01,2024-12-01,3,613,5
208412,2024-09-01,2025-01-01,4,490,8
208412,2024-09-01,2025-02-01,5,507,4
208412,2024-09-01,2025-03-01,6,356,7
208413,2024-09-01,2024-09-01,0,128,10
208413,2024-09-01,2024-10-01,1,176,6
208413,2024-09-01,2024-11-01,2,0,7
208414,2024-09-01,2024-09-01,0,607,7
208414,2024-09-01,2024-10-01,1,459,7
208415,2024-09-01,2024-09-01,0,364,8
208415,2024-09-01,2024-10-01,1,473,9
208416,2024-09-01,2024-09-01,0,342,5
208416,2024-09-01,2024-10-01,1,533,5
208417,2024-09-01,2024-09-01,0,735,8
208417,2024-09-01,2024-10-01,1,375,7
208418,2024-09-01,2024-09-01,0,260,9
208418,2024-09-01,2024-10-01,1,488,3
208418,2024-09-01,2024-11-01,2,595,6
208419,2024-09-01,2024-09-01,0,788,10
208420,2024-09-01,2024-09-01,0,387,15
208420,2024-09-01,2024-10-01,1,428,6
208421,2024-10-01,2024-10-01,0,577,11
208422,2024-10-01,2024-10-01,0,521,7
208422,2024-10-01,2024-11-01,1,552,9
208422,2024-10-01,2024-12-01,2,746,5
208422,2024-10-01,2025-01-01,3,613,6
208423,2024-10-01,2024-10-01,0,505,8
208423,2024-10-01,2024-11-01,1,497,8
208423,2024-10-01,2024-12-01,2,553,5
208424,2024-10-01,2024-10-01,0,438,10
208424,2024-10-01,2024-11-01,1,391,7
208424,2024-10-01,2024-12-01,2,460,7
208425,2024-10-01,2024-10-01,0,587,9
208425,2024-10-01,2024-11-01,1,434,9
208426,2024-10-01,2024-10-01,0,247,9
208426,2024-10-01,2024-11-01,1,447,7
208426,2024-10-01,2024-12-01,2,557,5
208426,2024-10-01,2025-01-01,3,519,4
208426,2024-10-01,2025-02-01,4,423,8
208427,2024-10-01,2024-10-01,0,305,8
208427,2024-10-01,2024-11-01,1,240,10
208428,2024-10-01,2024-10-01,0,363,6
208428,2024-10-01,2024-11-01,1,487,7
208428,2024-10-01,2024-12-01,2,446,9
208429,2024-10-01,2024-10-01,0,522,7
208430,2024-10-01,2024-10-01,0,581,11
208431,2024-10-01,2024-10-01,0,627,8
208431,2024-10-01,2024-11-01,1,106,8
208432,2024-10-01,2024-10-01,0,990,6
208432,2024-10-01,2024-11-01,1,887,11
208432,2024-10-01,2024-12-01,2,833,9
208432,2024-10-01,2025-01-01,3,739,5
208433,2024-10-01,2024-10-01,0,222,9
208433,2024-10-01,2024-11-01,1,414,10
208433,2024-10-01,2024-12-01,2,112,6
208433,2024-10-01,2025-01-01,3,175,10
208434,2024-10-01,2024-10-01,0,424,6
208434,2024-10-01,2024-11-01,1,518,9
208435,2024-10-01,2024-10-01,0,199,9
208435,2024-10-01,2024-11-01,1,271,6
208435,2024-10-01,2024-12-01,2,299,8
208435,2024-10-01,2025-01-01,3,381,6
208435,2024-10-01,2025-02-01,4,341,6
208436,2024-10-01,2024-10-01,0,470,8
208436,2024-10-01,2024-11-01,1,657,5
208436,2024-10-01,2024-12-01,2,587,7
208437,2024-10-01,2024-10-01,0,469,13
208438,2024-10-01,2024-10-01,0,523,9
208439,2024-10-01,2024-10-01,0,917,5
208439,2024-10-01,2024-11-01,1,663,9
208439,2024-10-01,2024-12-01,2,859,8
208440,2024-10-01,2024-10-01,0,836,9
208440,2024-10-01,2024-11-01,1,942,9
208440,2024-10-01,2024-12-01,2,758,5
208440,2024-10-01,2025-01-01,3,725,10
208440,2024-10-01,2025-02-01,4,581,5
208440,2024-10-01,2025-03-01,5,789,7
208440,2024-10-01,2025-04-01,6,784,5
208441,2024-10-01,2024-10-01,0,884,9
208442,2024-10-01,2024-10-01,0,172,9
208443,2024-10-01,2024-10-01,0,477,8
208443,2024-10-01,2024-11-01,1,499,13
208443,2024-10-01,2024-12-01,2,356,4
208443,2024-10-01,2025-01-01,3,450,7
208443,2024-10-01,2025-02-01,4,392,6
208444,2024-10-01,2024-10-01,0,537,7
208445,2024-10-01,2024-10-01,0,408,6
208446,2024-10-01,2024-10-01,0,297,9
208446,2024-10-01,2024-11-01,1,534,8
208446,2024-10-01,2024-12-01,2,387,6
208447,2024-10-01,2024-10-01,0,666,9
208448,2024-10-01,2024-10-01,0,394,12
208448,2024-10-01,2024-11-01,1,359,11
208449,2024-10-01,2024-10-01,0,837,7
208449,2024-10-01,2024-11-01,1,664,6
208450,2024-10-01,2024-10-01,0,343,8
208450,2024-10-01,2024-11-01,1,424,8
208451,2024-10-01,2024-10-01,0,294,10
208451,2024-10-01,2024-11-01,1,585,9
208452,2024-10-01,2024-10-01,0,623,10
208452,2024-10-01,2024-11-01,1,370,10
208452,2024-10-01,2024-12-01,2,545,4
208453,2024-10-01,2024-10-01,0,688,7
208454,2024-10-01,2024-10-01,0,151,12
208454,2024-10-01,2024-11-01,1,383,8
208454,2024-10-01,2024-12-01,2,197,1
208454,2024-10-01,2025-01-01,3,226,6
208455,2024-10-01,2024-10-01,0,421,7
208456,2024-10-01,2024-10-01,0,753,9
208456,2024-10-01,2024-11-01,1,705,6
208456,2024-10-01,2024-12-01,2,680,9
208457,2024-10-01,2024-10-01,0,309,10
208457,2024-10-01,2024-11-01,1,207,6
208457,2024-10-01,2024-12-01,2,482,8
208458,2024-10-01,2024-10-01,0,809,12
208458,2024-10-01,2024-11-01,1,810,9
208458,2024-10-01,2024-12-01,2,961,9
208458,2024-10-01,2025-01-01,3,693,6
208459,2024-10-01,2024-10-01,0,461,8
208459,2024-10-01,2024-11-01,1,357,7
208459,2024-10-01,2024-12-01,2,205,10
208459,2024-10-01,2025-01-01,3,623,5
208459,2024-10-01,2025-02-01,4,405,4
208459,2024-10-01,2025-03-01,5,404,9
208459,2024-10-01,2025-04-01,6,376,4
208460,2024-10-01,2024-10-01,0,633,6
208460,2024-10-01,2024-11-01,1,543,6
208460,2024-10-01,2024-12-01,2,635,7
208460,2024-10-01,2025-01-01,3,255,8
208461,2024-10-01,2024-10-01,0,338,11
208461,2024-10-01,2024-11-01,1,368,8
208461,2024-10-01,2024-12-01,2,563,4
208462,2024-10-01,2024-10-01,0,779,10
208462,2024-10-01,2024-11-01,1,631,7
208463,2024-10-01,2024-10-01,0,650,9
208463,2024-10-01,2024-11-01,1,645,9
208463,2024-10-01,2024-12-01,2,450,6
208463,2024-10-01,2025-01-01,3,481,5
208463,2024-10-01,2025-02-01,4,527,9
208464,2024-10-01,2024-10-01,0,0,14
208465,2024-10-01,2024-10-01,0,705,10
208466,2024-10-01,2024-10-01,0,718,5
208466,2024-10-01,2024-11-01,1,728,11
208466,2024-10-01,2024-12-01,2,742,8
208467,2024-10-01,2024-10-01,0,881,9
208467,2024-10-01,2024-11-01,1,920,7
208468,2024-10-01,2024-10-01,0,353,12
208468,2024-10-01,2024-11-01,1,288,7
208468,2024-10-01,2024-12-01,2,474,7
208468,2024-10-01,2025-01-01,3,292,8
208469,2024-10-01,2024-10-01,0,358,8
208470,2024-10-01,2024-10-01,0,450,4
208470,2024-10-01,2024-11-01,1,296,10
208470,2024-10-01,2024-12-01,2,304,3
208470,2024-10-01,2025-01-01,3,154,9
208471,2024-10-01,2024-10-01,0,367,9
208471,2024-10-01,2024-11-01,1,210,6
208471,2024-10-01,2024-12-01,2,257,5
208471,2024-10-01,2025-01-01,3,104,2
208472,2024-10-01,2024-10-01,0,612,9
208472,2024-10-01,2024-11-01,1,664,3
208473,2024-10-01,2024-10-01,0,488,7
208473,2024-10-01,2024-11-01,1,556,6
208473,2024-10-01,2024-12-01,2,430,8
208473,2024-10-01,2025-01-01,3,357,9
208474,2024-10-01,2024-10-01,0,873,6
208474,2024-10-01,2024-11-01,1,961,8
208474,2024-10-01,2024-12-01,2,750,7
208474,2024-10-01,2025-01-01,3,615,9
208474,2024-10-01,2025-02-01,4,910,7
208474,2024-10-01,2025-03-01,5,605,6
208474,2024-10-01,2025-04-01,6,634,7
208475,2024-10-01,2024-10-01,0,686,7
208475,2024-10-01,2024-11-01,1,518,11
208475,2024-10-01,2024-12-01,2,563,7
208475,2024-10-01,2025-01-01,3,449,9
208476,2024-10-01,2024-10-01,0,294,6
208476,2024-10-01,2024-11-01,1,416,9
208476,2024-10-01,2024-12-01,2,408,9
208477,2024-10-01,2024-10-01,0,234,11
208477,2024-10-01,2024-11-01,1,443,10
208477,2024-10-01,2024-12-01,2,628,7
208477,2024-10-01,2025-01-01,3,478,6
208477,2024-10-01,2025-02-01,4,427,6
208478,2024-10-01,2024-10-01,0,977,5
208478,2024-10-01,2024-11-01,1,819,9
208478,2024-10-01,2024-12-01,2,660,7
208478,2024-10-01,2025-01-01,3,777,7
208479,2024-10-01,2024-10-01,0,223,8
208479,2024-10-01,2024-11-01,1,146,13
208480,2024-10-01,2024-10-01,0,360,6
208480,2024-10-01,2024-11-01,1,363,9
208480,2024-10-01,2024-12-01,2,526,9
208480,2024-10-01,2025-01-01,3,300,8
208480,2024-10-01,2025-02-01,4,269,3
208480,2024-10-01,2025-03-01,5,290,6
208481,2024-10-01,2024-10-01,0,252,8
208481,2024-10-01,2024-11-01,1,354,7
208482,2024-10-01,2024-10-01,0,751,7
208482,2024-10-01,2024-11-01,1,838,6
208483,2024-10-01,2024-10-01,0,1026,8
208483,2024-10-01,2024-11-01,1,908,9
208483,2024-10-01,2024-12-01,2,814,11
208483,2024-10-01,2025-01-01,3,801,8
208483,2024-10-01,2025-02-01,4,785,5
208484,2024-10-01,2024-10-01,0,598,9
208484,2024-10-01,2024-11-01,1,549,11
208484,2024-10-01,2024-12-01,2,532,7
208485,2024-10-01,2024-10-01,0,829,9
208485,2024-10-01,2024-11-01,1,382,5
208486,2024-10-01,2024-10-01,0,55,8
208486,2024-10-01,2024-11-01,1,373,7
208487,2024-10-01,2024-10-01,0,338,4
208487,2024-10-01,2024-11-01,1,360,6
208487,2024-10-01,2024-12-01,2,706,11
208488,2024-10-01,2024-10-01,0,857,10
208488,2024-10-01,2024-11-01,1,896,8
208488,2024-10-01,2024-12-01,2,733,9
208488,2024-10-01,2025-01-01,3,822,10
208489,2024-10-01,2024-10-01,0,469,8
208489,2024-10-01,2024-11-01,1,543,9
208489,2024-10-01,2024-12-01,2,530,11
208490,2024-10-01,2024-10-01,0,215,5
208490,2024-10-01,2024-11-01,1,189,6
208491,2024-10-01,2024-10-01,0,347,8
208491,2024-10-01,2024-11-01,1,261,7
208492,2024-10-01,2024-10-01,0,245,10
208493,2024-10-01,2024-10-01,0,624,7
208493,2024-10-01,2024-11-01,1,603,12
208494,2024-10-01,2024-10-01,0,730,7
208495,2024-10-01,2024-10-01,0,507,6
208495,2024-10-01,2024-11-01,1,518,10
208495,2024-10-01,2024-12-01,2,578,8
208496,2024-10-01,2024-10-01,0,399,11
208496,2024-10-01,2024-11-01,1,423,6
208497,2024-10-01,2024-10-01,0,827,9
208497,2024-10-01,2024-11-01,1,821,11
208498,2024-10-01,2024-10-01,0,936,9
208499,2024-10-01,2024-10-01,0,216,11
208499,2024-10-01,2024-11-01,1,0,6
208499,2024-10-01,2024-12-01,2,240,1
208499,2024-10-01,2025-01-01,3,177,9
208499,2024-10-01,2025-02-01,4,323,4
208499,2024-10-01,2025-03-01,5,262,5
208500,2024-10-01,2024-10-01,0,500,7
208501,2024-10-01,2024-10-01,0,272,8
208501,2024-10-01,2024-11-01,1,229,7
208501,2024-10-01,2024-12-01,2,118,5
208501,2024-10-01,2025-01-01,3,149,10
208502,2024-10-01,2024-10-01,0,366,13
208502,2024-10-01,2024-11-01,1,22,5
208502,2024-10-01,2024-12-01,2,38,8
208502,2024-10-01,2025-01-01,3,297,9
208502,2024-10-01,2025-02-01,4,35,3
208503,2024-10-01,2024-10-01,0,777,8
208503,2024-10-01,2024-11-01,1,793,12
208503,2024-10-01,2024-12-01,2,983,9
208504,2024-10-01,2024-10-01,0,380,11
208504,2024-10-01,2024-11-01,1,198,8
208504,2024-10-01,2024-12-01,2,235,6
208504,2024-10-01,2025-01-01,3,284,7
208504,2024-10-01,2025-02-01,4,374,7
208505,2024-10-01,2024-10-01,0,62,11
208505,2024-10-01,2024-11-01,1,176,9
208506,2024-10-01,2024-10-01,0,772,7
208506,2024-10-01,2024-11-01,1,741,6
208507,2024-10-01,2024-10-01,0,278,7
208508,2024-10-01,2024-10-01,0,737,7
208508,2024-10-01,2024-11-01,1,849,8
208508,2024-10-01,2024-12-01,2,1006,6
208508,2024-10-01,2025-01-01,3,871,4
208509,2024-10-01,2024-10-01,0,812,11
208510,2024-10-01,2024-10-01,0,260,6
208510,2024-10-01,2024-11-01,1,363,7
208510,2024-10-01,2024-12-01,2,224,6
208510,2024-10-01,2025-01-01,3,239,3
208510,2024-10-01,2025-02-01,4,107,4
208510,2024-10-01,2025-03-01,5,156,4
208510,2024-10-01,2025-04-01,6,313,3
208511,2024-10-01,2024-10-01,0,560,8
208511,2024-10-01,2024-11-01,1,696,9
208511,2024-10-01,2024-12-01,2,706,6
208512,2024-10-01,2024-10-01,0,637,6
208513,2024-10-01,2024-10-01,0,845,4
208514,2024-10-01,2024-10-01,0,716,6
208515,2024-10-01,2024-10-01,0,781,1
208515,2024-10-01,2024-11-01,1,831,10
208515,2024-10-01,2024-12-01,2,607,5
208515,2024-10-01,2025-01-01,3,528,7
208516,2024-10-01,2024-10-01,0,526,5
208516,2024-10-01,2024-11-01,1,490,3
208516,2024-10-01,2024-12-01,2,373,7
208517,2024-10-01,2024-10-01,0,595,10
208517,2024-10-01,2024-11-01,1,540,7
208518,2024-10-01,2024-10-01,0,377,9
208518,2024-10-01,2024-11-01,1,297,8
208518,2024-10-01,2024-12-01,2,244,9
208518,2024-10-01,2025-01-01,3,278,7
208518,2024-10-01,2025-02-01,4,307,4
208519,2024-10-01,2024-10-01,0,366,4
208519,2024-10-01,2024-11-01,1,549,13
208519,2024-10-01,2024-12-01,2,422,9
208519,2024-10-01,2025-01-01,3,481,7
208520,2024-10-01,2024-10-01,0,575,5
208520,2024-10-01,2024-11-01,1,594,10
208520,2024-10-01,2024-12-01,2,486,9
208520,2024-10-01,2025-01-01,3,517,9
208520,2024-10-01,2025-02-01,4,228,3
208521,2024-10-01,2024-10-01,0,924,9
208521,2024-10-01,2024-11-01,1,879,6
208522,2024-10-01,2024-10-01,0,695,6
208523,2024-10-01,2024-10-01,0,796,9
208523,2024-10-01,2024-11-01,1,494,8
208523,2024-10-01,2024-12-01,2,696,7
208524,2024-10-01,2024-10-01,0,400,9
208524,2024-10-01,2024-11-01,1,507,7
208524,2024-10-01,2024-12-01,2,473,5
208525,2024-10-01,2024-10-01,0,221,11
208525,2024-10-01,2024-11-01,1,473,9
208525,2024-10-01,2024-12-01,2,337,8
208526,2024-10-01,2024-10-01,0,707,10
208527,2024-10-01,2024-10-01,0,387,9
208527,2024-10-01,2024-11-01,1,582,6
208527,2024-10-01,2024-12-01,2,369,5
208527,2024-10-01,2025-01-01,3,845,10
208527,2024-10-01,2025-02-01,4,559,7
208528,2024-10-01,2024-10-01,0,422,13
208528,2024-10-01,2024-11-01,1,575,5
208528,2024-10-01,2024-12-01,2,535,8
208529,2024-10-01,2024-10-01,0,431,9
208529,2024-10-01,2024-11-01,1,476,5
208530,2024-10-01,2024-10-01,0,683,9
208530,2024-10-01,2024-11-01,1,761,9
208530,2024-10-01,2024-12-01,2,592,8
208531,2024-10-01,2024-10-01,0,481,12
208532,2024-10-01,2024-10-01,0,628,10
208532,2024-10-01,2024-11-01,1,518,7
208532,2024-10-01,2024-12-01,2,474,6
208532,2024-10-01,2025-01-01,3,405,8
208533,2024-10-01,2024-10-01,0,155,7
208533,2024-10-01,2024-11-01,1,176,9
208533,2024-10-01,2024-12-01,2,313,5
208533,2024-10-01,2025-01-01,3,230,7
208533,2024-10-01,2025-02-01,4,238,5
208533,2024-10-01,2025-03-01,5,179,3
208534,2024-10-01,2024-10-01,0,751,7
208534,2024-10-01,2024-11-01,1,838,7
208534,2024-10-01,2024-12-01,2,766,8
208534,2024-10-01,2025-01-01,3,689,5
208535,2024-10-01,2024-10-01,0,145,8
208535,2024-10-01,2024-11-01,1,405,10
208535,2024-10-01,2024-12-01,2,276,8
208535,2024-10-01,2025-01-01,3,138,3
208536,2024-10-01,2024-10-01,0,755,10
208536,2024-10-01,2024-11-01,1,910,6
208536,2024-10-01,2024-12-01,2,841,9
208537,2024-10-01,2024-10-01,0,131,7
208538,2024-10-01,2024-10-01,0,342,12
208538,2024-10-01,2024-11-01,1,265,6
208538,2024-10-01,2024-12-01,2,142,9
208539,2024-10-01,2024-10-01,0,549,10
208539,2024-10-01,2024-11-01,1,356,11
208539,2024-10-01,2024-12-01,2,449,7
208539,2024-10-01,2025-01-01,3,381,5
208539,2024-10-01,2025-02-01,4,431,3
208540,2024-10-01,2024-10-01,0,567,7
208541,2024-10-01,2024-10-01,0,433,11
208541,2024-10-01,2024-11-01,1,150,3
208541,2024-10-01,2024-12-01,2,328,12
208541,2024-10-01,2025-01-01,3,493,8
208541,2024-10-01,2025-02-01,4,289,7
208541,2024-10-01,2025-03-01,5,190,3
208542,2024-10-01,2024-10-01,0,772,11
208542,2024-10-01,2024-11-01,1,610,6
208543,2024-10-01,2024-10-01,0,233,6
208544,2024-10-01,2024-10-01,0,934,7
208544,2024-10-01,2024-11-01,1,632,6
208544,2024-10-01,2024-12-01,2,580,10
208544,2024-10-01,2025-01-01,3,714,5
208545,2024-10-01,2024-10-01,0,680,8
208545,2024-10-01,2024-11-01,1,879,7
208545,2024-10-01,2024-12-01,2,602,9
208546,2024-10-01,2024-10-01,0,230,9
208546,2024-10-01,2024-11-01,1,185,3
208546,2024-10-01,2024-12-01,2,141,8
208547,2024-10-01,2024-10-01,0,612,4
208547,2024-10-01,2024-11-01,1,629,8
208548,2024-10-01,2024-10-01,0,522,11
208548,2024-10-01,2024-11-01,1,520,7
208548,2024-10-01,2024-12-01,2,591,8
208548,2024-10-01,2025-01-01,3,506,9
208548,2024-10-01,2025-02-01,4,402,6
208549,2024-10-01,2024-10-01,0,699,12
208550,2024-10-01,2024-10-01,0,646,5
208550,2024-10-01,2024-11-01,1,455,8
208550,2024-10-01,2024-12-01,2,696,7
208551,2024-10-01,2024-10-01,0,813,6
208552,2024-10-01,2024-10-01,0,495,8
208552,2024-10-01,2024-11-01,1,373,7
208552,2024-10-01,2024-12-01,2,444,5
208552,2024-10-01,2025-01-01,3,265,1
208553,2024-10-01,2024-10-01,0,483,8
208553,2024-10-01,2024-11-01,1,816,8
208554,2024-10-01,2024-10-01,0,696,8
208555,2024-10-01,2024-10-01,0,623,9
208555,2024-10-01,2024-11-01,1,471,5
208555,2024-10-01,2024-12-01,2,473,11
208555,2024-10-01,2025-01-01,3,521,9
208556,2024-10-01,2024-10-01,0,761,8
208556,2024-10-01,2024-11-01,1,583,4
208557,2024-10-01,2024-10-01,0,490,8
208557,2024-10-01,2024-11-01,1,326,8
208557,2024-10-01,2024-12-01,2,480,6
208558,2024-10-01,2024-10-01,0,205,6
208558,2024-10-01,2024-11-01,1,315,6
208558,2024-10-01,2024-12-01,2,461,4
208559,2024-10-01,2024-10-01,0,645,6
208559,2024-10-01,2024-11-01,1,521,8
208560,2024-10-01,2024-10-01,0,740,8
208560,2024-10-01,2024-11-01,1,786,7
208561,2024-10-01,2024-10-01,0,256,9
208561,2024-10-01,2024-11-01,1,239,8
208562,2024-10-01,2024-10-01,0,301,7
208563,2024-10-01,2024-10-01,0,119,11
208563,2024-10-01,2024-11-01,1,189,7
208564,2024-10-01,2024-10-01,0,733,13
208564,2024-10-01,2024-11-01,1,730,8
208564,2024-10-01,2024-12-01,2,667,5
208564,2024-10-01,2025-01-01,3,443,8
208565,2024-10-01,2024-10-01,0,503,9
208565,2024-10-01,2024-11-01,1,381,9
208565,2024-10-01,2024-12-01,2,339,6
208565,2024-10-01,2025-01-01,3,543,8
208565,2024-10-01,2025-02-01,4,283,8
208565,2024-10-01,2025-03-01,5,417,10
208566,2024-10-01,2024-10-01,0,311,9
208567,2024-10-01,2024-10-01,0,427,10
208567,2024-10-01,2024-11-01,1,372,5
208568,2024-10-01,2024-10-01,0,322,9
208568,2024-10-01,2024-11-01,1,384,11
208568,2024-10-01,2024-12-01,2,245,8
208569,2024-10-01,2024-10-01,0,852,7
208569,2024-10-01,2024-11-01,1,646,10
208569,2024-10-01,2024-12-01,2,538,9
208570,2024-10-01,2024-10-01,0,733,8
208570,2024-10-01,2024-11-01,1,804,11
208570,2024-10-01,2024-12-01,2,612,10
208570,2024-10-01,2025-01-01,3,831,8
208570,2024-10-01,2025-02-01,4,814,4
208570,2024-10-01,2025-03-01,5,705,7
208571,2024-10-01,2024-10-01,0,213,8
208572,2024-10-01,2024-10-01,0,680,5
208572,2024-10-01,2024-11-01,1,739,7
208572,2024-10-01,2024-12-01,2,638,5
208573,2024-10-01,2024-10-01,0,259,10
208573,2024-10-01,2024-11-01,1,375,9
208573,2024-10-01,2024-12-01,2,292,7
208573,2024-10-01,2025-01-01,3,407,6
208573,2024-10-01,2025-02-01,4,200,3
208574,2024-10-01,2024-10-01,0,852,7
208574,2024-10-01,2024-11-01,1,889,11
208575,2024-10-01,2024-10-01,0,358,8
208575,2024-10-01,2024-11-01,1,175,7
208575,2024-10-01,2024-12-01,2,362,9
208575,2024-10-01,2025-01-01,3,275,7
208575,2024-10-01,2025-02-01,4,211,6
208576,2024-10-01,2024-10-01,0,753,8
208576,2024-10-01,2024-11-01,1,796,10
208577,2024-10-01,2024-10-01,0,674,9
208577,2024-10-01,2024-11-01,1,658,12
208578,2024-10-01,2024-10-01,0,764,10
208578,2024-10-01,2024-11-01,1,563,8
208578,2024-10-01,2024-12-01,2,622,8
208578,2024-10-01,2025-01-01,3,558,5
208578,2024-10-01,2025-02-01,4,573,6
208578,2024-10-01,2025-03-01,5,650,8
208579,2024-10-01,2024-10-01,0,589,5
208579,2024-10-01,2024-11-01,1,568,7
208579,2024-10-01,2024-12-01,2,604,8
208579,2024-10-01,2025-01-01,3,612,8
208580,2024-10-01,2024-10-01,0,828,10
208580,2024-10-01,2024-11-01,1,908,9
208580,2024-10-01,2024-12-01,2,757,12
208580,2024-10-01,2025-01-01,3,642,4
208580,2024-10-01,2025-02-01,4,564,6
208580,2024-10-01,2025-03-01,5,635,8
208581,2024-10-01,2024-10-01,0,668,8
208581,2024-10-01,2024-11-01,1,967,11
208581,2024-10-01,2024-12-01,2,836,7
208581,2024-10-01,2025-01-01,3,675,9
208581,2024-10-01,2025-02-01,4,825,6
208581,2024-10-01,2025-03-01,5,477,7
208582,2024-10-01,2024-10-01,0,666,9
208582,2024-10-01,2024-11-01,1,549,7
208582,2024-10-01,2024-12-01,2,659,10
208582,2024-10-01,2025-01-01,3,649,9
208583,2024-10-01,2024-10-01,0,451,8
208583,2024-10-01,2024-11-01,1,402,7
208583,2024-10-01,2024-12-01,2,644,7
208583,2024-10-01,2025-01-01,3,419,6
208583,2024-10-01,2025-02-01,4,437,8
208584,2024-10-01,2024-10-01,0,420,8
208584,2024-10-01,2024-11-01,1,542,8
208584,2024-10-01,2024-12-01,2,613,7
208584,2024-10-01,2025-01-01,3,508,8
208585,2024-10-01,2024-10-01,0,712,8
208585,2024-10-01,2024-11-01,1,807,9
208586,2024-10-01,2024-10-01,0,304,10
208586,2024-10-01,2024-11-01,1,214,7
208586,2024-10-01,2024-12-01,2,280,3
208587,2024-10-01,2024-10-01,0,693,11
208587,2024-10-01,2024-11-01,1,375,4
208588,2024-10-01,2024-10-01,0,671,11
208588,2024-10-01,2024-11-01,1,620,11
208588,2024-10-01,2024-12-01,2,437,10
208589,2024-10-01,2024-10-01,0,354,10
208589,2024-10-01,2024-11-01,1,582,6
208589,2024-10-01,2024-12-01,2,622,11
208589,2024-10-01,2025-01-01,3,590,7
208589,2024-10-01,2025-02-01,4,710,7
208590,2024-10-01,2024-10-01,0,758,13
208590,2024-10-01,2024-11-01,1,427,6
208591,2024-10-01,2024-10-01,0,881,6
208591,2024-10-01,2024-11-01,1,695,12
208591,2024-10-01,2024-12-01,2,777,11
208592,2024-10-01,2024-10-01,0,560,9
208593,2024-10-01,2024-10-01,0,519,9
208593,2024-10-01,2024-11-01,1,393,9
208593,2024-10-01,2024-12-01,2,364,9
208593,2024-10-01,2025-01-01,3,414,11
208593,2024-10-01,2025-02-01,4,425,6
208594,2024-10-01,2024-10-01,0,433,6
208594,2024-10-01,2024-11-01,1,320,12
208594,2024-10-01,2024-12-01,2,587,6
208594,2024-10-01,2025-01-01,3,482,5
208594,2024-10-01,2025-02-01,4,567,5
208594,2024-10-01,2025-03-01,5,404,11
208594,2024-10-01,2025-04-01,6,425,6
208595,2024-10-01,2024-10-01,0,486,8
208595,2024-10-01,2024-11-01,1,633,6
208595,2024-10-01,2024-12-01,2,629,8
208595,2024-10-01,2025-01-01,3,339,7
208595,2024-10-01,2025-02-01,4,409,4
208596,2024-10-01,2024-10-01,0,432,12
208596,2024-10-01,2024-11-01,1,448,12
208596,2024-10-01,2024-12-01,2,367,6
208597,2024-10-01,2024-10-01,0,672,9
208597,2024-10-01,2024-11-01,1,841,9
208597,2024-10-01,2024-12-01,2,779,12
208597,2024-10-01,2025-01-01,3,654,4
208598,2024-10-01,2024-10-01,0,59,9
208598,2024-10-01,2024-11-01,1,269,7
208599,2024-10-01,2024-10-01,0,390,10
208600,2024-10-01,2024-10-01,0,296,8
208600,2024-10-01,2024-11-01,1,357,10
208601,2024-10-01,2024-10-01,0,866,9
208601,2024-10-01,2024-11-01,1,712,9
208602,2024-10-01,2024-10-01,0,541,6
208602,2024-10-01,2024-11-01,1,306,11
208602,2024-10-01,2024-12-01,2,430,8
208602,2024-10-01,2025-01-01,3,415,8
208603,2024-10-01,2024-10-01,0,517,5
208603,2024-10-01,2024-11-01,1,387,6
208604,2024-10-01,2024-10-01,0,361,10
208605,2024-10-01,2024-10-01,0,420,9
208606,2024-10-01,2024-10-01,0,315,8
208606,2024-10-01,2024-11-01,1,21,8
208607,2024-10-01,2024-10-01,0,893,11
208607,2024-10-01,2024-11-01,1,715,7
208607,2024-10-01,2024-12-01,2,851,5
208608,2024-10-01,2024-10-01,0,27,11
208609,2024-10-01,2024-10-01,0,681,7
208609,2024-10-01,2024-11-01,1,1030,7
208609,2024-10-01,2024-12-01,2,970,7
208609,2024-10-01,2025-01-01,3,802,9
208609,2024-10-01,2025-02-01,4,660,5
208609,2024-10-01,2025-03-01,5,846,6
208610,2024-10-01,2024-10-01,0,664,7
208610,2024-10-01,2024-11-01,1,665,8
208610,2024-10-01,2024-12-01,2,385,7
208610,2024-10-01,2025-01-01,3,324,5
208610,2024-10-01,2025-02-01,4,518,9
208610,2024-10-01,2025-03-01,5,406,6
208611,2024-10-01,2024-10-01,0,1058,9
208612,2024-10-01,2024-10-01,0,595,7
